# Soreq Cave, Israel Speleothem Oxygen Isotope Data 33.8-4.4 ky BP
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed. 
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page:  https://www.ncei.noaa.gov/access/paleo-search/study/23099
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-cave-23099
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Speleothems
#
# Dataset_DOI: 10.25921/z24q-7625
#
# Science_Keywords:
#--------------------
# Resource_Links
#   
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/speleothem/asia/israel/soreq2012d18o-noaa.txt
#   Data_Download_Description: NOAA Template File; Soreq Cave d18O 33.8-4.4 ky BP
#
#--------------------
# Contribution_Date
#   Date: 2017-11-09
#--------------------
# File_Last_Modified_Date
#   Date: 2025-03-31
#--------------------
# Title
#   Study_Name: Soreq Cave, Israel Speleothem Oxygen Isotope Data 33.8-4.4 ky BP
#--------------------
# Investigators
#   Investigators: Orland, I.J.; Bar-Matthews, M.; Ayalon, A.; Matthews, A.; Kozdon, R.; Ushikubo, T.; Valley, J.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oxygen isotope data and age model from sample 2N of Soreq Cave near Jerusalem, Israel. Provided Keywords: oxygen isotopes, seasonality, SIMS
#--------------------
# Publication 
#   Authors: Ian J. Orland, Miryam Bar-Matthews, Avner Ayalon, Alan Matthews, Reinhard Kozdon, Takayuki Ushikubo, John W. Valley
#   Published_Date_or_Year: 2012-07-15
#   Published_Title: Seasonal resolution of Eastern Mediterranean climate change since 34 ka from a Soreq Cave speleothem
#   Journal_Name: Geochimica et Cosmochimica Acta
#   Volume: 89
#   Edition: 
#   Issue: 
#   Pages: 240-255
#   Report_Number: 
#   DOI: 10.1016/j.gca.2012.04.035
#   Online_Resource: http://www.sciencedirect.com/science/article/pii/S0016703712002402
#   Full_Citation:
#   Abstract: The combination of ion microprobe analysis of d18O and confocal laser fluorescent microscope imaging of annual growth bands in a Soreq Cave speleothem provides sub-annual-scale climate information between 34 and 4 ka. This high-resolution methodology is ideal both for comparing seasonal climate patterns across broad windows of time and examining rapid climate events, such as the Younger Dryas termination, in detail. The sub-annual d18O gradients we report represent a combination of seasonal variability in rainfall amount and air temperature. A distinct change in both the pattern of fluorescent banding and the gradient of d18O measured in situ across single, annual growth bands indicates a change in seasonal climate patterns of the Eastern Mediterranean region following Heinrich event 1 and again after the Younger Dryas. Throughout the Holocene, wet winters and dry summers characterized regional climate. During the Younger Dryas, we find that regional climate may have been more arid than in the Holocene, but the fluorescent banding pattern indicates that the supply of dripwater to the cave was more consistent year-round. We suggest that a reduced gradient of seasonal precipitation, occasional snowfall, and vegetation differences may have all contributed to the isotope and fluorescent banding patterns observed during Heinrich event 1 and the last glacial stadial. Detailed investigation of the Younger Dryas termination reveals a rapid onset of regional environmental change. Fluorescent band counting indicates that the Younger Dryas termination, as recorded by rainfall in the Eastern Mediterranean, spanned a minimum of 12 years.
#--------------------
# Funding_Agency
#  Funding_Agency_Name: US National Science Foundation
#  Grant: AGS-10-03487, EAR-08-38058, EAR-03-19230, EAR-07-44079, EAR-10-53466 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Energy
#   Grant: 93ER14389 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: United States-Israel Binational Science Foundation
#   Grant: 2010316
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Comer Science and Education Foundation
#   Grant: 
#--------------------
# Site_Information 
#   Site_Name: Soreq Cave
#   Location: Israel
#   Northernmost_Latitude: 31.8
#   Southernmost_Latitude: 31.8
#   Easternmost_Longitude: 35.0
#   Westernmost_Longitude: 35.0
#   Elevation_m: 400
#--------------------
# Data_Collection  
#   Collection_Name: Soreq2Nd18O
#   First_Year: 33804
#   Last_Year: 4440
#   Time_Unit: cal yr BP
#   Core_Length_m: 
#   Parameter_Keywords: 
#   Notes:
#--------------------
# Chronology_Information
#   Chronology: Uranium-Thorium
#     Chronology_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/templates/noaa-wds-paleo-uth-terms.csv
#   Chronology_Download_Description: Uranium-Thorium terms and definitions.
#   Chronology_Notes: New U–Th disequilibrium ages of sample 2N acquired by multi-collector inductively coupled plasma mass spectrometer analysis at the Geological Survey of Israel. 
#   Rejection_Rationale:
#   238U_Decay_Constant:
#   234U_Decay_Constant:
#   230Th_Decay_Constant:
#   Initial_230Th/232Th: 1.69
#   Initial_230Th/232Th_Method: established in the detailed isochron study of Soreq Cave speleothems by Kaufman et al. (1998)
#   Age_Model_Method: linear interpolation between 11 selected U–Th dates
#   Missing_Values: na
#   Chronology_Table:
# samp_id	depth_top_mm	U_ppm	U_2s_ppm	234U_238U_act	234U_238U_act_2s	230Th_234U_act	230Th_234U_act_2s	230Th_232Th_act	230Th_232Th_act_2s	age_uncorr_BM	age_uncorr_2s_yr	age_corr_BP1950	age_corr_2s_yr
# 2N-1	4.6	0.4200	0.0003	1.02401	0.00120	0.04735	0.00070	13.10	0.20	5300	300	4500	200
# 2N-3B	13.7	0.3898	0.0003	1.01753	0.00113	0.05845	0.00094	10.29	0.17	6500	200	5400	300
# 2N-12	40.8	0.3536	0.0004	1.04713	0.00150	0.08501	0.00121	5.05	0.08	9700	280	6300	400
# 2N-13	45.3	0.3219	0.0002	1.03091	0.00070	0.11127	0.00094	6.05	0.05	12900	260	9200	400
# 2N-16	73.9	0.3898	0.0003	1.03186	0.00124	0.10284	0.00074	16.40	0.12	11800	180	10600	300
# 2N-17B	82.7	0.3611	0.0004	1.02960	0.00124	0.15299	0.00172	4.40	0.05	18000	470	11200	600
# 2N-18	88.2	0.3826	0.0003	1.04747	0.00163	0.14812	0.00164	6.41	0.07	17400	500	12900	500
# 2N-21	103.9	0.7739	0.0006	1.05889	0.00111	0.14585	0.00094	27.70	0.19	17100	240	16100	400
# 2N-25	124.7	0.5966	0.0005	1.07111	0.00147	0.19409	0.00217	41.63	0.49	23400	600	22500	700
# 2N-26	127.4	0.6305	0.0004	1.06448	0.00114	0.24987	0.00330	17.45	0.24	31200	1000	28400	1100
# 2N-27	129.8	0.5113	0.0005	1.06262	0.00089	0.25501	0.00291	53.26	0.67	32000	840	31000	1000
#--------------------
# Variables  
#
# PaST_Thesaurus_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/PaST-thesaurus/SKOS/past-thesaurus-v1.0.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## depth_mm	depth,,,millimeter,,speleothems,,,N,horizontal distance in mm from the edge of the sample 2N slab
## age_yrBP	age,,,calendar year before present,,speleothems,,,N, present defined as 1950 CE; age model is a linear interpolation between U-Th ages; linear extrapolation of observed growth rates is extended to data not bracketed by dates
## d18O_VPDB	delta 18O,calcite,,per mil VPDB,,speleothems,,multiple collector secondary ion mass spectrometry,N,10um-diameter analysis spots
## d18O_VPDB_err	delta 18O,calcite,two standard deviations,per mil VPDB,,speleothems,,multiple collector secondary ion mass spectrometry,N,spot-to-spot reproducibility; 10um-diameter analysis spots
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:
depth_mm	age_yrBP	d18O_VPDB	d18O_VPDB_err
38.550	6225	-7.09	0.39
38.691	6229	-5.95	0.23
38.743	6231	-6.24	0.23
38.863	6235	-5.20	0.23
38.903	6236	-5.82	0.23
39.064	6242	-6.00	0.23
39.159	6245	-6.18	0.23
39.314	6250	-6.04	0.23
39.358	6251	-6.32	0.23
39.428	6254	-6.17	0.34
39.470	6255	-6.42	0.34
39.499	6256	-5.86	0.34
39.689	6262	-7.45	0.39
39.786	6266	-5.76	0.34
39.875	6269	-6.76	0.34
39.877	6269	-5.76	0.39
39.956	6271	-6.53	0.39
40.002	6273	-5.74	0.34
40.178	6279	-5.25	0.39
40.251	6281	-5.86	0.34
40.489	6289	-6.16	0.34
40.518	6290	-6.05	0.34
40.725	6297	-6.43	0.34
41.555	6778	-6.42	0.37
41.719	6885	-6.10	0.37
42.006	7073	-6.12	0.37
42.302	7266	-6.41	0.37
42.382	7318	-5.99	0.37
42.495	7392	-6.02	0.37
42.507	7400	-6.83	0.37
42.526	7412	-7.06	0.33
42.575	7444	-5.96	0.33
42.642	7488	-6.37	0.33
42.669	7506	-6.36	0.37
42.697	7524	-6.00	0.35
42.735	7549	-6.29	0.35
42.823	7606	-6.55	0.33
42.911	7664	-6.24	0.35
43.046	7752	-6.92	0.35
43.075	7771	-6.15	0.35
43.163	7829	-7.03	0.33
43.199	7852	-6.98	0.35
43.237	7877	-6.93	0.33
43.240	7879	-6.32	0.35
43.275	7902	-6.64	0.35
43.378	7969	-5.91	0.35
43.418	7995	-6.52	0.35
43.451	8017	-5.92	0.36
43.605	8117	-6.56	0.21
43.615	8124	-6.74	0.36
43.722	8194	-7.23	0.36
43.730	8199	-7.38	0.33
43.765	8222	-6.49	0.33
43.810	8251	-7.70	0.33
43.835	8268	-6.03	0.36
43.898	8309	-7.24	0.36
43.968	8354	-6.84	0.33
44.017	8387	-7.35	0.36
44.083	8430	-6.27	0.21
44.112	8449	-6.70	0.21
44.161	8481	-6.07	0.21
44.183	8495	-7.03	0.21
44.243	8534	-5.93	0.36
44.661	8807	-6.29	0.36
45.032	9050	-6.00	0.36
45.204	9162	-5.92	0.36
45.557	9213	-6.13	0.55
45.578	9214	-5.78	0.21
45.639	9217	-6.11	0.21
45.659	9218	-6.13	0.55
45.691	9219	-6.35	0.55
45.712	9220	-6.66	0.21
46.003	9234	-6.71	0.55
46.052	9236	-6.02	0.55
46.253	9245	-6.71	0.55
46.308	9247	-6.14	0.21
46.385	9251	-6.32	0.21
46.596	9260	-6.49	0.55
46.768	9268	-6.45	0.55
47.048	9281	-6.53	0.55
47.071	9282	-6.29	0.55
47.279	9291	-7.62	0.55
47.300	9292	-6.73	0.55
47.536	9303	-6.66	0.34
47.609	9306	-6.88	0.34
47.786	9314	-7.26	0.34
48.079	9328	-6.47	0.21
48.172	9332	-6.93	0.21
48.176	9332	-6.65	0.34
48.329	9339	-7.17	0.21
48.354	9340	-7.40	0.34
48.494	9347	-6.55	0.34
48.670	9355	-7.35	0.34
48.780	9360	-6.54	0.34
48.931	9366	-7.02	0.34
49.092	9374	-6.45	0.34
49.340	9385	-6.83	0.34
49.551	9395	-7.30	0.34
49.648	9399	-6.96	0.34
49.874	9409	-7.39	0.34
50.011	9415	-7.31	0.34
51.151	9467	-7.97	0.33
51.230	9471	-7.77	0.33
51.610	9488	-7.16	0.33
52.061	9508	-7.07	0.33
52.149	9512	-8.08	0.33
52.209	9515	-7.44	0.33
52.415	9524	-7.09	0.33
52.969	9550	-7.03	0.33
53.181	9559	-6.83	0.33
53.222	9561	-8.30	0.33
53.430	9570	-6.96	0.33
53.480	9573	-6.97	0.33
53.670	9581	-6.62	0.33
53.710	9583	-6.17	0.33
53.800	9587	-7.58	0.33
53.872	9590	-8.07	0.33
54.102	9601	-6.95	0.33
54.295	9610	-7.35	0.33
54.419	9615	-7.08	0.25
54.636	9625	-7.00	0.25
54.675	9627	-6.95	0.25
54.861	9635	-6.54	0.25
55.022	9643	-6.95	0.25
55.224	9652	-8.83	0.25
55.226	9652	-9.12	0.25
55.233	9652	-7.17	0.25
55.409	9660	-6.03	0.25
55.620	9670	-7.19	0.25
55.768	9676	-6.61	0.25
55.958	9685	-6.93	0.25
56.045	9689	-6.28	0.25
56.071	9690	-6.82	0.25
56.266	9699	-7.17	0.25
56.590	9714	-6.32	0.30
56.655	9717	-6.37	0.30
56.764	9722	-6.73	0.30
56.897	9728	-6.67	0.30
57.131	9738	-6.75	0.30
57.272	9745	-7.50	0.30
57.402	9751	-7.02	0.30
57.491	9755	-6.51	0.30
57.576	9758	-7.93	0.30
57.644	9762	-7.17	0.30
57.691	9764	-7.38	0.30
57.692	9764	-7.10	0.30
58.732	9811	-7.05	0.30
58.987	9822	-6.83	0.25
59.074	9826	-7.30	0.25
59.108	9828	-7.83	0.25
59.148	9830	-8.24	0.25
59.205	9832	-7.36	0.25
59.246	9834	-7.44	0.25
59.248	9834	-7.64	0.25
59.890	9863	-7.15	0.25
59.919	9865	-7.94	0.25
59.972	9867	-6.50	0.25
60.286	9881	-7.27	0.25
60.393	9886	-6.96	0.25
61.893	9954	-7.21	0.40
61.935	9956	-7.29	0.40
62.114	9964	-7.39	0.40
62.279	9972	-7.21	0.40
62.503	9982	-7.15	0.40
62.773	9994	-7.19	0.40
63.148	10011	-7.44	0.40
63.280	10017	-6.77	0.40
63.437	10024	-6.53	0.40
63.624	10033	-6.77	0.40
63.637	10033	-7.50	0.40
63.796	10041	-6.40	0.40
64.006	10050	-6.90	0.40
64.024	10051	-7.04	0.40
64.247	10061	-6.71	0.40
64.299	10063	-7.33	0.40
64.571	10076	-7.70	0.36
66.149	10147	-6.94	0.36
66.452	10161	-6.57	0.36
66.517	10164	-7.84	0.36
66.836	10178	-6.57	0.36
67.183	10194	-6.21	0.33
67.356	10202	-6.67	0.36
67.566	10212	-6.60	0.33
67.843	10224	-6.19	0.36
67.862	10225	-7.59	0.36
68.143	10238	-6.72	0.36
68.175	10239	-7.71	0.33
68.290	10244	-6.99	0.33
68.628	10260	-7.68	0.36
68.701	10263	-6.48	0.36
68.711	10263	-6.35	0.33
69.175	10285	-6.24	0.33
69.233	10287	-7.52	0.33
69.388	10294	-6.07	0.33
69.477	10298	-6.45	0.33
69.855	10315	-6.15	0.26
71.755	10402	-6.51	0.26
72.139	10419	-7.43	0.26
72.196	10422	-7.52	0.26
72.330	10428	-7.26	0.26
72.579	10439	-7.38	0.26
72.618	10441	-6.44	0.26
73.219	10468	-6.45	0.26
73.883	10472	-6.17	0.26
73.313	10498	-6.50	0.26
74.093	10513	-6.47	0.26
74.681	10560	-6.66	0.26
74.827	10572	-6.89	0.26
75.048	10589	-6.87	0.59
75.097	10593	-7.81	0.59
75.156	10598	-6.35	0.59
75.221	10603	-6.98	0.59
75.251	10606	-6.53	0.59
75.272	10607	-7.18	0.59
75.286	10608	-6.78	0.59
75.300	10609	-7.46	0.59
75.531	10628	-7.00	0.59
75.540	10629	-6.53	0.59
75.790	10649	-5.99	0.59
76.402	10697	-6.19	0.35
76.572	10711	-6.38	0.35
76.624	10715	-7.27	0.35
76.949	10741	-6.45	0.35
76.976	10743	-7.03	0.35
77.345	10772	-6.32	0.35
77.405	10777	-6.78	0.35
77.768	10806	-6.26	0.35
77.859	10813	-6.35	0.16
77.899	10817	-7.07	0.16
78.457	10861	-6.20	0.16
78.789	10888	-5.90	0.16
79.133	10915	-5.89	0.16
79.583	10951	-7.15	0.16
80.001	10984	-6.50	0.16
80.196	11000	-7.52	0.16
80.565	11029	-7.96	0.16
81.871	11133	-7.88	0.24
81.886	11134	-8.67	0.24
81.967	11141	-6.27	0.24
81.986	11142	-6.56	0.24
82.051	11147	-6.76	0.24
82.078	11150	-8.10	0.21
82.101	11151	-7.20	0.21
82.188	11158	-6.68	0.21
82.229	11162	-6.07	0.24
82.275	11165	-6.79	0.24
82.324	11169	-7.63	0.24
82.350	11171	-7.02	0.24
82.442	11179	-6.49	0.24
82.456	11180	-8.14	0.24
82.514	11184	-6.22	0.21
82.665	11196	-6.37	0.21
82.799	11227	-7.17	0.21
82.835	11238	-5.99	0.21
82.855	11245	-7.08	0.21
82.879	11252	-6.32	0.21
82.995	11288	-6.96	0.21
83.032	11299	-8.30	0.21
83.161	11339	-7.54	0.21
83.217	11356	-7.94	0.21
83.250	11366	-7.16	0.19
83.299	11381	-7.00	0.19
83.483	11438	-7.16	0.19
83.556	11460	-6.89	0.19
83.587	11470	-6.55	0.19
83.606	11476	-7.09	0.19
83.665	11494	-6.99	0.19
83.993	11595	-6.58	0.19
84.003	11598	-6.93	0.19
84.046	11611	-7.04	0.19
84.085	11623	-7.12	0.33
84.100	11628	-7.41	0.19
84.153	11644	-6.34	0.19
84.155	11645	-6.44	0.33
84.200	11659	-7.05	0.33
84.284	11684	-6.40	0.33
84.325	11697	-5.73	0.16
84.379	11714	-5.48	0.27
84.386	11716	-6.73	0.16
84.404	11722	-6.65	0.27
84.428	11729	-6.64	0.16
84.428	11729	-6.57	0.33
84.433	11731	-6.45	0.27
84.442	11733	-6.66	0.16
84.496	11750	-6.50	0.27
84.503	11752	-5.76	0.27
84.510	11754	-5.44	0.16
84.564	11771	-6.87	0.16
84.577	11775	-6.35	0.27
84.630	11791	-5.68	0.27
84.650	11797	-5.79	0.27
84.697	11812	-5.66	0.27
84.699	11812	-5.70	0.27
84.702	11813	-5.71	0.33
84.744	11826	-6.03	0.27
84.753	11829	-7.19	0.33
84.773	11835	-7.07	0.27
84.787	11839	-5.60	0.33
84.822	11850	-6.03	0.33
84.851	11859	-6.36	0.33
84.877	11867	-7.60	0.33
84.904	11876	-7.30	0.33
84.945	11888	-5.65	0.27
84.960	11893	-6.37	0.27
84.991	11902	-5.73	0.15
85.012	11909	-7.41	0.33
85.021	11912	-6.91	0.15
85.053	11921	-7.14	0.15
85.067	11926	-5.40	0.33
85.085	11931	-5.70	0.15
85.089	11932	-7.12	0.33
85.100	11936	-6.73	0.15
85.125	11944	-5.86	0.15
85.138	11948	-6.01	0.16
85.150	11951	-5.64	0.15
85.168	11957	-5.68	0.15
85.201	11967	-6.04	0.15
85.214	11971	-6.44	0.16
85.226	11975	-6.43	0.15
85.248	11981	-6.97	0.15
85.256	11984	-5.38	0.31
85.266	11987	-5.56	0.15
85.278	11991	-5.57	0.31
85.278	11991	-5.58	0.28
85.317	12003	-5.85	0.28
85.330	12007	-5.49	0.28
85.357	12015	-5.28	0.28
85.362	12017	-5.62	0.28
85.376	12021	-5.54	0.16
85.390	12025	-5.53	0.28
85.419	12034	-5.50	0.28
85.455	12045	-5.54	0.28
85.493	12057	-5.88	0.28
85.509	12062	-6.30	0.16
85.525	12067	-6.02	0.28
85.556	12076	-5.81	0.28
85.597	12089	-5.65	0.28
85.627	12098	-4.91	0.31
85.629	12099	-5.29	0.25
85.653	12106	-5.30	0.25
85.670	12112	-6.09	0.31
85.687	12117	-5.72	0.25
85.701	12121	-5.48	0.25
85.722	12127	-5.63	0.25
85.724	12128	-5.48	0.16
85.746	12135	-5.97	0.25
85.777	12144	-5.38	0.25
85.833	12162	-5.37	0.25
85.869	12173	-5.45	0.25
85.935	12193	-5.79	0.25
85.971	12204	-5.75	0.25
86.018	12219	-6.24	0.25
86.046	12227	-5.13	0.25
86.070	12235	-5.46	0.25
86.101	12244	-5.34	0.33
86.133	12254	-5.52	0.33
86.138	12256	-5.38	0.34
86.165	12264	-5.54	0.33
86.215	12279	-5.87	0.33
86.253	12291	-5.49	0.33
86.286	12301	-5.56	0.35
86.300	12305	-4.74	0.35
86.305	12307	-4.69	0.33
86.332	12315	-4.69	0.33
86.350	12321	-4.75	0.33
86.357	12323	-5.96	0.34
86.394	12334	-5.09	0.33
86.440	12349	-5.00	0.17
86.451	12352	-5.25	0.33
86.470	12358	-5.03	0.33
86.476	12360	-5.48	0.34
86.494	12365	-4.85	0.34
86.538	12379	-5.14	0.33
86.568	12388	-4.87	0.33
86.606	12400	-4.85	0.33
86.643	12411	-5.08	0.19
86.675	12421	-5.17	0.19
86.723	12436	-5.62	0.19
86.770	12450	-5.26	0.19
86.821	12466	-5.37	0.19
86.867	12480	-4.75	0.19
86.934	12501	-4.55	0.19
86.985	12516	-4.89	0.19
87.007	12523	-4.95	0.19
87.020	12527	-4.23	0.17
87.055	12538	-4.63	0.19
87.103	12553	-4.95	0.34
87.105	12553	-5.06	0.19
87.152	12568	-5.00	0.19
87.218	12588	-5.34	0.20
87.257	12600	-4.84	0.20
87.267	12603	-5.02	0.34
87.294	12612	-5.11	0.20
87.402	12645	-5.44	0.20
87.410	12647	-5.20	0.20
87.446	12658	-5.58	0.20
87.454	12661	-4.78	0.31
87.472	12666	-6.02	0.31
87.516	12680	-4.76	0.34
87.529	12684	-4.86	0.20
87.537	12686	-5.19	0.34
87.590	12703	-5.29	0.20
87.637	12717	-6.09	0.20
87.673	12728	-5.66	0.20
87.746	12751	-4.73	0.17
87.777	12760	-6.01	0.20
87.806	12769	-6.71	0.20
87.839	12779	-4.77	0.20
87.897	12797	-4.52	0.20
87.964	12818	-5.59	0.24
88.020	12835	-5.01	0.24
88.068	12850	-4.83	0.17
88.091	12857	-5.63	0.24
88.120	12866	-4.82	0.24
88.154	12876	-4.85	0.24
88.198	12890	-4.83	0.34
88.264	12907	-4.79	0.24
88.272	12908	-5.71	0.34
88.297	12914	-5.28	0.24
88.369	12928	-4.92	0.24
88.383	12931	-5.53	0.24
88.383	12931	-4.52	0.24
88.397	12934	-4.99	0.31
88.413	12937	-4.33	0.19
88.418	12938	-6.04	0.31
88.423	12939	-5.00	0.19
88.484	12952	-4.40	0.17
88.505	12956	-6.13	0.19
88.534	12962	-6.41	0.19
88.559	12967	-5.42	0.19
88.600	12975	-5.36	0.19
88.622	12980	-6.36	0.19
88.633	12982	-4.78	0.31
88.672	12990	-6.49	0.19
88.679	12991	-5.46	0.31
88.692	12994	-4.48	0.17
88.713	12998	-5.96	0.19
88.737	13003	-5.77	0.19
88.790	13014	-5.76	0.19
88.820	13020	-4.97	0.18
88.842	13025	-6.56	0.34
88.864	13029	-6.39	0.18
88.921	13041	-5.09	0.18
88.996	13056	-6.37	0.18
89.023	13062	-4.78	0.18
89.039	13065	-4.59	0.18
89.060	13069	-6.02	0.18
89.085	13074	-4.92	0.18
89.114	13080	-5.00	0.18
89.139	13085	-4.49	0.17
89.139	13085	-6.07	0.18
89.236	13105	-4.62	0.19
89.276	13113	-4.53	0.19
89.318	13122	-4.66	0.19
89.332	13125	-5.16	0.35
89.406	13140	-6.56	0.19
89.429	13144	-4.77	0.19
89.451	13149	-6.20	0.19
89.470	13153	-4.06	0.17
89.476	13154	-4.44	0.19
89.488	13157	-4.10	0.31
89.502	13159	-6.02	0.17
89.518	13163	-6.58	0.19
89.531	13165	-4.18	0.17
89.532	13165	-5.61	0.31
89.544	13168	-4.64	0.19
89.567	13173	-6.52	0.19
89.711	13202	-5.02	0.34
89.884	13237	-5.02	0.36
90.039	13269	-5.25	0.36
90.046	13270	-4.95	0.31
90.073	13276	-5.52	0.31
90.163	13294	-4.20	0.36
90.380	13338	-5.21	0.31
90.406	13344	-4.58	0.36
90.624	13388	-4.52	0.31
90.634	13390	-4.67	0.36
90.637	13391	-5.30	0.31
90.842	13433	-5.75	0.34
90.916	13448	-5.36	0.19
90.932	13451	-5.85	0.19
90.971	13459	-4.93	0.36
91.267	13519	-4.80	0.36
91.426	13552	-5.07	0.31
91.574	13582	-4.30	0.31
91.605	13588	-5.31	0.35
91.756	13619	-4.74	0.31
91.872	13643	-5.16	0.31
92.032	13675	-4.55	0.31
92.279	13726	-4.59	0.31
92.522	13775	-4.26	0.31
92.713	13814	-4.40	0.35
93.013	13876	-4.35	0.35
93.248	13923	-4.10	0.35
93.295	13933	-4.68	0.35
93.895	14056	-4.38	0.24
94.239	14126	-4.32	0.24
94.435	14166	-4.40	0.24
94.713	14222	-4.75	0.24
94.811	14242	-4.14	0.24
94.946	14270	-4.26	0.24
95.104	14302	-5.09	0.24
95.205	14323	-5.52	0.24
95.389	14360	-4.44	0.17
95.913	14467	-5.08	0.17
96.655	14619	-5.40	0.17
97.147	14719	-5.83	0.17
98.145	14922	-4.91	0.17
98.697	15035	-4.53	0.17
99.168	15131	-4.90	0.17
99.928	15286	-4.99	0.17
100.419	15386	-4.62	0.22
100.430	15389	-4.98	0.17
100.474	15397	-4.71	0.22
100.500	15403	-4.36	0.22
100.512	15405	-4.39	0.22
100.526	15408	-4.46	0.22
100.559	15415	-4.55	0.22
100.591	15421	-4.95	0.22
100.631	15430	-4.25	0.22
100.658	15435	-4.62	0.23
100.891	15483	-4.21	0.22
100.928	15490	-4.49	0.22
100.969	15498	-4.65	0.27
100.994	15504	-4.88	0.27
100.997	15504	-5.12	0.27
101.133	15532	-5.92	0.23
101.462	15599	-3.83	0.27
101.476	15602	-4.68	0.27
101.489	15605	-5.08	0.27
101.506	15608	-6.41	0.27
101.508	15608	-5.92	0.27
101.526	15612	-6.09	0.27
101.528	15613	-5.69	0.27
101.528	15613	-5.53	0.27
101.562	15620	-4.44	0.27
101.563	15620	-5.23	0.27
101.579	15623	-4.81	0.29
101.582	15624	-5.23	0.23
101.592	15626	-6.48	0.29
101.640	15635	-4.88	0.29
101.661	15640	-6.39	0.29
101.722	15652	-7.00	0.23
101.735	15655	-4.66	0.19
101.823	15673	-3.99	0.29
101.843	15677	-5.81	0.29
101.859	15680	-4.60	0.29
101.902	15689	-6.44	0.29
102.107	15731	-4.81	0.23
102.233	15756	-4.92	0.29
102.258	15762	-5.93	0.29
102.284	15767	-5.06	0.29
102.338	15778	-6.51	0.29
102.403	15791	-5.43	0.23
102.534	15818	-4.34	0.21
102.551	15821	-6.47	0.21
102.616	15835	-5.99	0.23
102.646	15841	-5.13	0.23
103.056	15924	-5.26	0.23
103.081	15929	-7.25	0.19
103.138	15941	-7.19	0.23
103.322	15979	-4.14	0.21
103.349	15984	-4.97	0.21
103.406	15996	-5.62	0.23
103.416	15998	-4.15	0.21
103.448	16004	-5.76	0.21
103.456	16006	-6.06	0.23
103.549	16025	-4.29	0.23
103.593	16034	-5.15	0.21
103.634	16042	-4.60	0.21
103.683	16052	-3.76	0.21
103.689	16053	-4.17	0.21
103.707	16057	-4.84	0.21
103.712	16058	-5.25	0.21
104.199	16187	-4.50	0.19
104.302	16218	-4.06	0.15
104.304	16219	-3.65	0.19
104.333	16228	-4.82	0.15
104.411	16252	-5.53	0.15
104.558	16297	-3.56	0.15
104.596	16309	-5.08	0.15
104.623	16317	-4.96	0.19
104.661	16329	-5.20	0.15
104.666	16330	-5.68	0.15
104.697	16340	-6.12	0.15
104.886	16398	-5.02	0.19
104.913	16406	-5.48	0.19
104.945	16416	-4.74	0.15
105.014	16438	-5.84	0.15
105.028	16442	-4.30	0.19
105.048	16448	-6.28	0.19
105.084	16459	-4.36	0.15
105.130	16473	-4.84	0.15
107.421	16556	-5.50	0.47
107.433	16556	-6.48	0.47
107.445	16561	-4.24	0.47
107.632	16572	-4.86	0.47
105.460	16575	-5.32	0.15
106.950	16575	-6.85	0.47
105.479	16581	-6.24	0.15
105.567	16608	-5.34	0.19
105.569	16608	-6.25	0.15
106.967	16619	-5.75	0.47
105.620	16624	-4.17	0.13
105.663	16637	-6.82	0.19
105.679	16642	-4.06	0.13
106.990	16644	-6.42	0.47
107.660	16653	-3.87	0.52
107.678	16657	-5.07	0.52
107.722	16661	-4.73	0.52
105.462	16665	-4.74	0.52
105.603	16670	-3.69	0.52
105.686	16676	-5.67	0.52
107.396	16677	-5.63	0.47
105.792	16682	-4.12	0.52
105.399	16714	-4.30	0.52
105.937	16722	-4.44	0.19
105.959	16728	-4.70	0.13
105.399	16787	-4.88	0.52
105.417	16794	-4.82	0.52
105.450	16803	-4.88	0.49
105.715	16809	-4.58	0.49
